"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/12/2015","261610008","1","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/15/2015","261610008","1","30.6","ug/m3 LC","90","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/18/2015","261610008","1","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/21/2015","261610008","1","15","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/24/2015","261610008","1","15.8","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/27/2015","261610008","1","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/30/2015","261610008","1","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/02/2015","261610008","1","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/05/2015","261610008","1","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/08/2015","261610008","1","25.7","ug/m3 LC","80","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/11/2015","261610008","1","20.3","ug/m3 LC","68","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/17/2015","261610008","1","18.8","ug/m3 LC","65","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/26/2015","261610008","1","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/01/2015","261610008","1","16.6","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/04/2015","261610008","1","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/07/2015","261610008","1","20.6","ug/m3 LC","69","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/10/2015","261610008","1","31.1","ug/m3 LC","91","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/13/2015","261610008","1","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/16/2015","261610008","1","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/19/2015","261610008","1","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/22/2015","261610008","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/25/2015","261610008","1","15.6","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/28/2015","261610008","1","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/31/2015","261610008","1","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/03/2015","261610008","1","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/06/2015","261610008","1","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/09/2015","261610008","1","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/12/2015","261610008","1","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/15/2015","261610008","1","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/18/2015","261610008","1","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/21/2015","261610008","1","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/24/2015","261610008","1","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/27/2015","261610008","1","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/30/2015","261610008","1","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/03/2015","261610008","1","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/06/2015","261610008","1","15.3","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/09/2015","261610008","1","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/12/2015","261610008","1","2.3","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/15/2015","261610008","1","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/18/2015","261610008","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/21/2015","261610008","1","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/24/2015","261610008","1","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/27/2015","261610008","1","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/30/2015","261610008","1","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/02/2015","261610008","1","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/05/2015","261610008","1","13.9","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/08/2015","261610008","1","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/11/2015","261610008","1","13.8","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/14/2015","261610008","1","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/17/2015","261610008","1","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/20/2015","261610008","1","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/23/2015","261610008","1","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/26/2015","261610008","1","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/29/2015","261610008","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/02/2015","261610008","1","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/05/2015","261610008","1","25.9","ug/m3 LC","80","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/08/2015","261610008","1","13.7","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/11/2015","261610008","1","17.8","ug/m3 LC","63","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/14/2015","261610008","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/17/2015","261610008","1","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/20/2015","261610008","1","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/23/2015","261610008","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/26/2015","261610008","1","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/29/2015","261610008","1","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/01/2015","261610008","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/04/2015","261610008","1","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/07/2015","261610008","1","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/10/2015","261610008","1","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/13/2015","261610008","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/16/2015","261610008","1","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/19/2015","261610008","1","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/22/2015","261610008","1","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/25/2015","261610008","1","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/28/2015","261610008","1","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/31/2015","261610008","1","20.4","ug/m3 LC","68","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/03/2015","261610008","1","15.8","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/06/2015","261610008","1","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/09/2015","261610008","1","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/12/2015","261610008","1","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/15/2015","261610008","1","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/18/2015","261610008","1","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/21/2015","261610008","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/24/2015","261610008","1","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
